AreaID|ManagedAreaName|Year|ParameterName|ShellType|SizeClass|HabitatType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
3|Apalachicola National Estuarine Research Reserve|2020|PercentLive_pct|Live Oysters||Restored|44|50|100|97.88306445|95.6356468568182|8.96737972424191|RESTORE Oyster Cultch Recovery|5007
3|Apalachicola National Estuarine Research Reserve|2021|PercentLive_pct|Live Oysters||Natural|43|0|14|1|2.18604651162791|3.23121541303024|Apalachicola Intertidal Oyster Project|5010
3|Apalachicola National Estuarine Research Reserve|2021|PercentLive_pct|Live Oysters||Restored|750|0|100|94.11764703|80.6592386432533|31.8281906005385|NRDA Oyster Cultch Recovery Project, RESTORE Oyster Cultch Recovery|4044, 5007
3|Apalachicola National Estuarine Research Reserve|2023|PercentLive_pct|Live Oysters||Natural|70|0|37|5.5|7.98571428571429|8.78485662968616|Apalachicola Intertidal Oyster Project|5010
3|Apalachicola National Estuarine Research Reserve|2023|PercentLive_pct|Live Oysters||Restored|420|0|100|0|28.7992284832381|42.5164966547055|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2024|PercentLive_pct|Live Oysters||Natural|35|0|71|2|16.4571428571429|20.687226603337|Apalachicola Intertidal Oyster Project|5010
8|Boca Ciega Bay Aquatic Preserve|2017|PercentLive_pct|Live Oysters||Natural|15|7.27273|35.4545|15.4545|18.7777786666667|9.75570974412777|Oyster Integrated Mapping and Monitoring Program (OIMMP) Pilot Monitoring Data|4020
8|Boca Ciega Bay Aquatic Preserve|2018|PercentLive_pct|Live Oysters||Natural|15|0|49|31|26.8|16.7084238805289|Oyster Integrated Mapping and Monitoring Program (OIMMP) Pilot Monitoring Data|4020
9|Cape Haze Aquatic Preserve|2024|PercentLive_pct|Live Oysters||Natural|5|82.60869565|97.05882353|89.74358974|89.941857904|5.12101941749298|SCCF Oyster Restoration Monitoring|4012
9|Cape Haze Aquatic Preserve|2024|PercentLive_pct|Live Oysters||Restored|5|80|97.87234043|88.99082569|88.790072926|7.99120015849041|SCCF Oyster Restoration Monitoring|4012
14|Estero Bay Aquatic Preserve|2016|PercentLive_pct|Live Oysters||Natural|25|0|76|40|38.04|25.9943583622806|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2017|PercentLive_pct|Live Oysters||Natural|4|1|56|16.5|22.5|25.6190033633889|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2018|PercentLive_pct|Live Oysters||Natural|36|0|80|20|27.7777777777778|25.7738639612314|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2019|PercentLive_pct|Live Oysters||Natural|32|0|70|16.5|21.46875|20.5174738667061|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2020|PercentLive_pct|Live Oysters||Natural|32|2|81|37|37.65625|22.8382946301361|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2020|PercentLive_pct|Live Oysters||Restored|30|0|92.1875|63.49385|57.7237633333333|22.3036420489861|SCCF Oyster Restoration Monitoring|4012
14|Estero Bay Aquatic Preserve|2021|PercentLive_pct|Live Oysters||Natural|32|1|62|26.5|27.15625|18.5717603435448|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2022|PercentLive_pct|Live Oysters||Natural|32|0|57|19.5|24.15625|17.4967450890066|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2023|PercentLive_pct|Live Oysters||Natural|32|1|81|25|31.15625|24.0256709147367|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2024|PercentLive_pct|Live Oysters||Natural|33|1|54|14|21.030303030303|16.7079413163413|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2025|PercentLive_pct|Live Oysters||Natural|34|0|68|25|26.3235294117647|17.886376376814|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2026|PercentLive_pct|Live Oysters||Natural|32|1|43|8|12.3125|12.3090250131435|Estero Bay Oyster Monitoring|4042
19|Guana River Marsh Aquatic Preserve|2014|PercentLive_pct|Live Oysters||Natural|78|1|32.5|15|16.5512820512821|7.63178152491862|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|PercentLive_pct|Live Oysters||Natural|321|4|64|23|23.1308411214953|10.248552439384|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2016|PercentLive_pct|Live Oysters||Natural|393|0|62|29|29.2290076335878|12.6532835652286|Guana Tolomato Matanzas NERR Oyster monitoring, Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|4000, 5017
19|Guana River Marsh Aquatic Preserve|2018|PercentLive_pct|Live Oysters||Natural|101|1|57|27|27.4257425742574|11.9468376858928|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2020|PercentLive_pct|Live Oysters||Natural|83|17|64|37|37.0963855421687|11.8944693622927|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2022|PercentLive_pct|Live Oysters||Natural|552|1|58|23|24.0253623188406|11.3420379044037|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2024|PercentLive_pct|Live Oysters||Natural|12|17|39|30|29.3333333333333|6.97180468788825|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2025|PercentLive_pct|Live Oysters||Natural|117|0|49|21|22.2393162393162|11.9939996295918|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2014|PercentLive_pct|Live Oysters||Natural|278|0|37|15|15.3147482014389|7.07915777802105|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|PercentLive_pct|Live Oysters||Natural|872|0|68|23|24.670871559633|12.4123813291941|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|PercentLive_pct|Live Oysters||Natural|1072|0|76|27|27.527052238806|12.2722469147723|Guana Tolomato Matanzas NERR Oyster monitoring, Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|4000, 5017
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2018|PercentLive_pct|Live Oysters||Natural|158|1|57|26|25.4113924050633|10.9364870213122|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2020|PercentLive_pct|Live Oysters||Natural|106|17|64|36|36.4811320754717|11.01447630303|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2022|PercentLive_pct|Live Oysters||Natural|621|1|58|23|23.6602254428341|11.5594750668039|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2023|PercentLive_pct|Live Oysters||Natural|342|0|56|23|21.6637426900585|11.8245148213606|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2024|PercentLive_pct|Live Oysters||Natural|317|0|40|11|12.7507886435331|9.49771996337307|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2025|PercentLive_pct|Live Oysters||Natural|134|0|49|22|22.4776119402985|11.8122635508247|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2026|PercentLive_pct|Live Oysters||Natural|50|1|46|19|20.3|10.0858559277792|Guana Tolomato Matanzas NERR Oyster monitoring|4000
21|Indian River-Malabar to Vero Beach Aquatic Preserve|2017|PercentLive_pct|Live Oysters||Natural|15|1.2345679|45.67901235|19.75308642|20.5761316866667|12.2364361328845|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
21|Indian River-Malabar to Vero Beach Aquatic Preserve|2018|PercentLive_pct|Live Oysters||Natural|15|2.43902439|56.79012346|23.45679012|27.237579042|14.5137182213015|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
21|Indian River-Malabar to Vero Beach Aquatic Preserve|2019|PercentLive_pct|Live Oysters||Natural|15|0|54.87804878|13.58024691|20.0229075433333|16.2559907906094|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
21|Indian River-Malabar to Vero Beach Aquatic Preserve|2021|PercentLive_pct|Live Oysters||Natural|30|0|34.56790123|2.4691358|7.57201645966667|9.506329485711|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
21|Indian River-Malabar to Vero Beach Aquatic Preserve|2022|PercentLive_pct|Live Oysters||Natural|15|0|32.09876543|11.11111111|11.9341563773333|10.5859291199395|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2016|PercentLive_pct|Live Oysters||Natural|9|4.9382716|44.73684211|13.58024691|15.5293104366667|12.1840146809246|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2017|PercentLive_pct|Live Oysters||Natural|60|0|41.97530864|8.02469136|12.697884316|12.9351520470068|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2018|PercentLive_pct|Live Oysters||Natural|80|0|49.38271605|14.81481481|16.65123456775|12.1947229007728|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2019|PercentLive_pct|Live Oysters||Natural|105|0|51.85185185|7.40740741|13.8829574547619|14.8117676494956|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2021|PercentLive_pct|Live Oysters||Natural|75|0|33.33333333|3.7037037|7.96707818866667|9.78918096716348|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2022|PercentLive_pct|Live Oysters||Natural|60|0|27.16049383|5.555555555|7.83950617233333|7.690835557269|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2023|PercentLive_pct|Live Oysters||Natural|45|0|34.56790123|8.64197531|11.7146776391111|10.6417325525733|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2024|PercentLive_pct|Live Oysters||Natural|45|0|38.27160494|12.34567901|13.1138545957778|9.73626847363452|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|2025|PercentLive_pct|Live Oysters||Natural|45|0|35.80246914|6.17283951|10.0960219484444|10.1678725392964|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2016|PercentLive_pct|Live Oysters||Natural|9|0|9.87654321|4.9382716|4.80109739222222|3.51605092457937|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2017|PercentLive_pct|Live Oysters||Natural|15|1.2345679|52.43902439|13.58024691|18.6399678806667|16.1533869645608|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2018|PercentLive_pct|Live Oysters||Natural|15|0|24.69135802|9.87654321|8.80658436133333|8.5133622746037|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2019|PercentLive_pct|Live Oysters||Natural|15|0|29.62962963|7.40740741|9.38271604933333|9.23630311324285|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
23|Jensen Beach to Jupiter Inlet Aquatic Preserve|2021|PercentLive_pct|Live Oysters||Natural|15|0|2.4691358|0|0.49382716|0.780809298026198|Indian River Lagoon Oyster, Coastal Wetlands and Mangroves (MarineGEO site)|4016
25|Lemon Bay Aquatic Preserve|2007|PercentLive_pct|Live Oysters||Natural|36|33.33333333|90.4494382|70.540019285|70.6905357061111|12.931212906304|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2008|PercentLive_pct|Live Oysters||Natural|24|30.76923077|86.44067797|74.916457815|73.40071505625|11.6539917091372|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2009|PercentLive_pct|Live Oysters||Natural|36|11.21495327|81.88976378|64.55026455|57.6249962644445|18.6037999046599|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2010|PercentLive_pct|Live Oysters||Natural|36|0|90.5027933|73.073538655|67.3457345147222|20.227571355004|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2011|PercentLive_pct|Live Oysters||Natural|36|0|89.04109589|80.58202154|66.6253063316667|29.3363747694801|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2013|PercentLive_pct|Live Oysters||Natural|36|0|90.83333333|59.90699405|52.2856528044445|27.9805578207159|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2014|PercentLive_pct|Live Oysters||Natural|36|13.04347826|96.96969697|72.97849788|69.5314123522222|18.5927853375188|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2015|PercentLive_pct|Live Oysters||Natural|36|30|96.2962963|78.094262295|76.49117764|14.1633223454267|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2016|PercentLive_pct|Live Oysters||Natural|36|8|94.44444444|82.451638375|75.8970289391667|20.4235766109548|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2017|PercentLive_pct|Live Oysters||Natural|12|30.76923077|90.72580645|79.144150725|72.8598844641667|17.3441757596198|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2018|PercentLive_pct|Live Oysters||Natural|8|0|62|17|21.125|20.7532269435726|Historical Oyster Body Size (HOBS) Study|5035
25|Lemon Bay Aquatic Preserve|2020|PercentLive_pct|Live Oysters||Natural|15|15|90|79.06976744|69.605142436|23.5372210363806|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2021|PercentLive_pct|Live Oysters||Natural|30|20|90.90909091|71.352583585|64.832172559|19.065524476321|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2022|PercentLive_pct|Live Oysters||Natural|27|0|100|68.08510638|56.6092056148148|31.1684251637372|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2023|PercentLive_pct|Live Oysters||Natural|30|0|100|77.075399845|70.6722408973333|22.4589199435367|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2024|PercentLive_pct|Live Oysters||Natural|30|0|92.53731343|68.75|58.8713100556667|28.5776958593285|Sarasota County Comprehensive Oyster Monitoring Program|972
25|Lemon Bay Aquatic Preserve|2025|PercentLive_pct|Live Oysters||Natural|30|0|86.44067797|58.477011495|54.145382432|27.5653833720432|Sarasota County Comprehensive Oyster Monitoring Program|972
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|2003|PercentLive_pct|Live Oysters||Natural|13|16.6667|87.6459|71.1111|64.1649076923077|20.7553790600759|Loxahatchee River Oyster Mapping and Recruitment|4014
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve|2008|PercentLive_pct|Live Oysters||Natural|160|0|100|83|80.46875|14.443958879518|Loxahatchee River Oyster Mapping and Recruitment|4014
29|Mosquito Lagoon Aquatic Preserve|2015|PercentLive_pct|Live Oysters||Natural|60|10|62|39|37.45|11.821303664951|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
29|Mosquito Lagoon Aquatic Preserve|2016|PercentLive_pct|Live Oysters||Natural|60|17|87|53|52.95|16.5072403220783|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
30|Nassau River-St. Johns River Marshes Aquatic Preserve|2016|PercentLive_pct|Live Oysters||Natural|43|10|46|26|24.6976744186047|8.86548922647849|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
48|Nature Coast Aquatic Preserve|2018|PercentLive_pct|Live Oysters||Natural|1|76|76|76|76||Assessment of Oysters and Barnacles Along the Chassahowitzka, Homosassa, and Lower Withlacoochee River Systems|5074
34|Pine Island Sound Aquatic Preserve|2019|PercentLive_pct|Live Oysters||Natural|5|35.29411765|82.35294118|66.66666667|57.396078434|20.8627745845139|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2019|PercentLive_pct|Live Oysters||Restored|5|42.85714286|100|60|65.116883118|22.4997142084621|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2020|PercentLive_pct|Live Oysters||Natural|10|5|90.09009009|40.711805555|46.224947039|40.0998855772555|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2020|PercentLive_pct|Live Oysters||Restored|10|5|87.5|53.88888889|46.585158306|29.9067839859514|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2021|PercentLive_pct|Live Oysters||Natural|6|37.5|60.9375|42.52136752|45.2352115866667|9.20401295921046|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2021|PercentLive_pct|Live Oysters||Restored|10|8.33333333|55.55555556|36.666666665|36.412698412|15.9648928278577|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2022|PercentLive_pct|Live Oysters||Natural|6|0|86.23853211|68.46846847|60.31621226|31.3419774645911|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2022|PercentLive_pct|Live Oysters||Restored|5|40|71.42857143|50|55.61904762|13.0297061616942|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2023|PercentLive_pct|Live Oysters||Natural|5|78.78787879|97.14285714|87.80487805|89.027824552|7.25213398388779|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2023|PercentLive_pct|Live Oysters||Restored|6|50|100|76.19047619|75.3968253966667|23.1659039982978|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2025|PercentLive_pct|Live Oysters||Natural|7|0|90|85.97122302|70.8793335314286|32.5042818142303|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2025|PercentLive_pct|Live Oysters||Restored|6|53.84615385|100|86.76470588|81.97997493|17.3057952836641|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2026|PercentLive_pct|Live Oysters||Natural|5|87.23404255|90.10989011|88.67924528|88.674323152|1.13435609546743|SCCF Oyster Restoration Monitoring|4012
34|Pine Island Sound Aquatic Preserve|2026|PercentLive_pct|Live Oysters||Restored|9|0|100|77.77777778|70.4769921444444|32.7407254185263|SCCF Oyster Restoration Monitoring|4012
35|Pinellas County Aquatic Preserve|2017|PercentLive_pct|Live Oysters||Natural|15|7.27273|35.4545|15.4545|18.7777786666667|9.75570974412777|Oyster Integrated Mapping and Monitoring Program (OIMMP) Pilot Monitoring Data|4020
35|Pinellas County Aquatic Preserve|2018|PercentLive_pct|Live Oysters||Natural|25|0|49|28|27.92|14.1064996839518|Oyster Integrated Mapping and Monitoring Program (OIMMP) Pilot Monitoring Data|4020
43|St. Martins Marsh Aquatic Preserve|2018|PercentLive_pct|Live Oysters||Natural|11|68|96|92|89.8181818181818|7.66574434504806|Assessment of Oysters and Barnacles Along the Chassahowitzka, Homosassa, and Lower Withlacoochee River Systems|5074
45|Tomoka Marsh Aquatic Preserve|2015|PercentLive_pct|Live Oysters||Natural|5|1|14|2|5.8|5.84807660688538|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
47|Yellow River Marsh Aquatic Preserve|2017|PercentLive_pct|Live Oysters||Restored|15|0|58.33333333|8.33333333|13.5515940373333|17.9339639322314|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2018|PercentLive_pct|Live Oysters||Restored|15|75|100|88.57142857|87.9986740533333|8.62883498632616|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2019|PercentLive_pct|Live Oysters||Restored|15|91.66666667|100|98.4375|96.9976031733333|3.26917396714565|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2022|PercentLive_pct|Live Oysters||Restored|15|0|100|100|64.4444444446667|47.9196858952284|NRDA Oyster Cultch Recovery Project|4044
47|Yellow River Marsh Aquatic Preserve|2023|PercentLive_pct|Live Oysters||Restored|15|94.73684211|100|98.24561404|98.008027036|1.95591020041022|NRDA Oyster Cultch Recovery Project|4044
