AreaID|ManagedAreaName|Year|Month|ParameterName|ShellType|SizeClass|HabitatType|N_Data|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
3|Apalachicola National Estuarine Research Reserve|2017|6|PercentLive_pct|Live Oyster Shells||Restored|175|0|100|50|44.9941750101714|38.4116189503833|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2017|7|PercentLive_pct|Live Oyster Shells||Restored|60|0|100|61.20401338|51.4410953983333|39.4777985360513|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2017|11|PercentLive_pct|Live Oyster Shells||Restored|45|58.82352941|100|93.33333333|89.1415403226667|9.66651792146765|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2017|12|PercentLive_pct|Live Oyster Shells||Restored|45|0|100|50|50.0344981415556|38.4581925951752|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2018|2|PercentLive_pct|Live Oyster Shells||Restored|45|0|100|0|24.3421516753333|35.2246726959008|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2018|3|PercentLive_pct|Live Oyster Shells||Restored|210|0|100|60.91269841|51.0076367441905|38.8974493601583|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2018|4|PercentLive_pct|Live Oyster Shells||Restored|75|0|100|0|28.5873015873333|40.4470773741713|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2018|6|PercentLive_pct|Live Oyster Shells||Restored|101|33.3333333|100|92.5925925|88.3423864257426|13.3865792392111|RESTORE Oyster Cultch Recovery|5007
3|Apalachicola National Estuarine Research Reserve|2018|8|PercentLive_pct|Live Oyster Shells||Restored|165|65.2777777|100|94.4444444|93.2818473448485|6.11861253676759|RESTORE Oyster Cultch Recovery|5007
3|Apalachicola National Estuarine Research Reserve|2018|9|PercentLive_pct|Live Oyster Shells||Restored|75|58.6206896|95.2380952|80.9523809|81.2348095186667|7.57443076024429|RESTORE Oyster Cultch Recovery|5007
3|Apalachicola National Estuarine Research Reserve|2018|10|PercentLive_pct|Live Oyster Shells||Natural|35|0|59|10|17.0571428571429|15.270006851462|Apalachicola Intertidal Oyster Project|5010
3|Apalachicola National Estuarine Research Reserve|2019|6|PercentLive_pct|Live Oyster Shells||Restored|89|8.4507042|92.7710843|77.0731707|65.5569630921348|23.8702500895319|RESTORE Oyster Cultch Recovery|5007
3|Apalachicola National Estuarine Research Reserve|2019|7|PercentLive_pct|Live Oyster Shells||Restored|127|7.6923076|100|77.7777777|75.5620909267717|22.1223071055513|RESTORE Oyster Cultch Recovery|5007
3|Apalachicola National Estuarine Research Reserve|2019|8|PercentLive_pct|Live Oyster Shells||Restored|135|79.1666666|100|92.9411764|92.7462512296296|3.98302064620898|RESTORE Oyster Cultch Recovery|5007
3|Apalachicola National Estuarine Research Reserve|2019|9|PercentLive_pct|Live Oyster Shells||Restored|75|0|100|0|13.1428571428|33.7702565305049|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2019|10|PercentLive_pct|Live Oyster Shells||Natural|44|0|19|0|2.56818181818182|4.72203014712522|Apalachicola Intertidal Oyster Project|5010
3|Apalachicola National Estuarine Research Reserve|2019|10|PercentLive_pct|Live Oyster Shells||Restored|120|0|100|85.71428571|63.9559098511667|42.3805685555811|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2019|11|PercentLive_pct|Live Oyster Shells||Restored|165|0|100|95|71.7659847740606|39.2262799018275|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2019|12|PercentLive_pct|Live Oyster Shells||Natural|12|1|14|6.5|5.83333333333333|4.5293654649577|Apalachicola Bay Intertidal Oyster Sampling|5075
3|Apalachicola National Estuarine Research Reserve|2019|12|PercentLive_pct|Live Oyster Shells||Restored|60|0|100|73.214285715|66.3392857145|38.1659177420162|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2020|12|PercentLive_pct|Live Oyster Shells||Natural|55|0|15|1|2.78181818181818|3.83787609613611|Apalachicola Intertidal Oyster Project|5010
3|Apalachicola National Estuarine Research Reserve|2020|12|PercentLive_pct|Live Oyster Shells||Restored|44|50|100|97.88306445|95.6356468568182|8.96737972424191|RESTORE Oyster Cultch Recovery|5007
3|Apalachicola National Estuarine Research Reserve|2021|1|PercentLive_pct|Live Oyster Shells||Restored|45|84.2975206|99.4923857|95.8333333|94.8165270444444|3.61337709981903|RESTORE Oyster Cultch Recovery|5007
3|Apalachicola National Estuarine Research Reserve|2021|4|PercentLive_pct|Live Oyster Shells||Restored|122|81.081081|100|97.24124805|96.098985252459|4.42658998795036|RESTORE Oyster Cultch Recovery|5007
3|Apalachicola National Estuarine Research Reserve|2021|6|PercentLive_pct|Live Oyster Shells||Restored|163|75|100|93.4065934|93.1677548429448|4.70815499976083|RESTORE Oyster Cultch Recovery|5007
3|Apalachicola National Estuarine Research Reserve|2021|7|PercentLive_pct|Live Oyster Shells||Restored|105|0|100|90|61.7112622826667|44.6095669172427|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2021|9|PercentLive_pct|Live Oyster Shells||Restored|210|0|100|94.28104575|73.7013809469048|37.4372833412809|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2021|11|PercentLive_pct|Live Oyster Shells||Natural|43|0|14|1|2.18604651162791|3.23121541303024|Apalachicola Intertidal Oyster Project|5010
3|Apalachicola National Estuarine Research Reserve|2021|12|PercentLive_pct|Live Oyster Shells||Restored|105|0|100|84.21052632|70.0980236829524|35.2407623752787|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2023|1|PercentLive_pct|Live Oyster Shells||Natural|50|0|24|3|4.72|6.02389798542236|Apalachicola Intertidal Oyster Project|5010
3|Apalachicola National Estuarine Research Reserve|2023|2|PercentLive_pct|Live Oyster Shells||Natural|20|5|37|13.5|16.15|9.40478601564119|Apalachicola Intertidal Oyster Project|5010
3|Apalachicola National Estuarine Research Reserve|2023|5|PercentLive_pct|Live Oyster Shells||Restored|45|0|100|100|77.3292849128889|36.1795190000708|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2023|6|PercentLive_pct|Live Oyster Shells||Restored|60|0|100|0|21.8055555555|37.6790036127272|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2023|7|PercentLive_pct|Live Oyster Shells||Restored|105|0|100|0|21.3595267167619|38.536655131923|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2023|8|PercentLive_pct|Live Oyster Shells||Restored|210|0|100|0|24.1179738251905|40.4680182971209|NRDA Oyster Cultch Recovery Project|4044
3|Apalachicola National Estuarine Research Reserve|2024|1|PercentLive_pct|Live Oyster Shells||Natural|35|0|71|2|16.4571428571429|20.687226603337|Apalachicola Intertidal Oyster Project|5010
8|Boca Ciega Bay Aquatic Preserve|2017|12|PercentLive_pct|Live Oyster Shells||Natural|15|7.27273|35.4545|15.4545|18.7777786666667|9.75570974412777|Oyster Integrated Mapping and Monitoring Program (OIMMP) Pilot Monitoring Data|4020
8|Boca Ciega Bay Aquatic Preserve|2018|12|PercentLive_pct|Live Oyster Shells||Natural|15|0|49|31|26.8|16.7084238805289|Oyster Integrated Mapping and Monitoring Program (OIMMP) Pilot Monitoring Data|4020
14|Estero Bay Aquatic Preserve|2016|2|PercentLive_pct|Live Oyster Shells||Natural|5|0|60|5|22.6|28.6408798747525|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2016|3|PercentLive_pct|Live Oyster Shells||Natural|4|1|45|29.5|26.25|19.6192932254622|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2016|4|PercentLive_pct|Live Oyster Shells||Natural|8|1|42|32.5|25|16.7332005306815|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2016|6|PercentLive_pct|Live Oyster Shells||Natural|8|61|76|65.5|66.625|5.01248441394086|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2017|10|PercentLive_pct|Live Oyster Shells||Natural|4|1|56|16.5|22.5|25.6190033633889|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2018|1|PercentLive_pct|Live Oyster Shells||Natural|28|0|80|20|27.1785714285714|27.0774657868707|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2018|2|PercentLive_pct|Live Oyster Shells||Natural|4|9|63|47.5|41.75|23.6273147014213|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2018|6|PercentLive_pct|Live Oyster Shells||Natural|4|5|38|14.5|18|14.2126704035519|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2019|1|PercentLive_pct|Live Oyster Shells||Natural|20|0|46|14|17.75|14.9872753044919|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2019|2|PercentLive_pct|Live Oyster Shells||Natural|12|0|70|20|27.6666666666667|27.0431753559624|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2020|1|PercentLive_pct|Live Oyster Shells||Natural|32|2|81|37|37.65625|22.8382946301361|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2020|3|PercentLive_pct|Live Oyster Shells||Restored|30|0|92.1875|63.49385|57.7237633333333|22.3036420489861|SCCF Oyster Restoration Monitoring|4012
14|Estero Bay Aquatic Preserve|2021|1|PercentLive_pct|Live Oyster Shells||Natural|32|1|62|26.5|27.15625|18.5717603435448|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2022|1|PercentLive_pct|Live Oyster Shells||Natural|28|0|57|26.5|26.0357142857143|17.7607185016013|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2022|2|PercentLive_pct|Live Oyster Shells||Natural|4|2|21|10.5|11|7.78888096369862|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2023|1|PercentLive_pct|Live Oyster Shells||Natural|24|3|81|40.5|38.1666666666667|23.4273468346321|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2023|2|PercentLive_pct|Live Oyster Shells||Natural|8|1|26|8.5|10.125|8.88718981777383|Estero Bay Oyster Monitoring|4042
14|Estero Bay Aquatic Preserve|2024|1|PercentLive_pct|Live Oyster Shells||Natural|32|1|54|15|21.5|16.7524673194823|Estero Bay Oyster Monitoring|4042
19|Guana River Marsh Aquatic Preserve|2014|5|PercentLive_pct|Live Oyster Shells||Natural|11|9|32.5|27.5|23.6818181818182|7.85580271924113|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2014|6|PercentLive_pct|Live Oyster Shells||Natural|12|7|23|11|13.3333333333333|5.54868261733168|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2014|10|PercentLive_pct|Live Oyster Shells||Natural|20|1|25|14.5|14|5.43865308402927|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|1|PercentLive_pct|Live Oyster Shells||Natural|38|5|44|29|27.2368421052632|9.34455820981161|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|2|PercentLive_pct|Live Oyster Shells||Natural|23|5|29|19|20|5.97722951937373|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|6|PercentLive_pct|Live Oyster Shells||Natural|35|4|64|23|22.7428571428571|11.8553608056412|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|7|PercentLive_pct|Live Oyster Shells||Natural|48|7|44|20|20.8333333333333|10.0601030689981|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|8|PercentLive_pct|Live Oyster Shells||Natural|6|6|22|10|11.5|5.50454357780915|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|9|PercentLive_pct|Live Oyster Shells||Natural|12|14|22|17|17.1666666666667|2.65718009562883|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2015|12|PercentLive_pct|Live Oyster Shells||Natural|17|21|49|31|31.4117647058824|7.56685885563993|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2016|1|PercentLive_pct|Live Oyster Shells||Natural|3|11|50|25|28.6666666666667|19.7568553503166|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2016|2|PercentLive_pct|Live Oyster Shells||Natural|30|28|56|40|41.0666666666667|7.84739505794135|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2016|7|PercentLive_pct|Live Oyster Shells||Natural|87|0|57|20|20.6091954022989|13.5082716449391|Guana Tolomato Matanzas NERR Oyster monitoring, Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|4000, 5017
19|Guana River Marsh Aquatic Preserve|2016|8|PercentLive_pct|Live Oyster Shells||Natural|60|6|62|27|27.7666666666667|10.6506412103728|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2016|9|PercentLive_pct|Live Oyster Shells||Natural|48|11|56|31|32.2083333333333|9.40339081742582|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2018|8|PercentLive_pct|Live Oyster Shells||Natural|18|1|57|30|28.6111111111111|18.4650349671987|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2018|9|PercentLive_pct|Live Oyster Shells||Natural|18|13|37|29|29.0555555555556|6.1306579842837|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2018|10|PercentLive_pct|Live Oyster Shells||Natural|18|13|37|25.5|24.8333333333333|6.75843699299145|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2020|2|PercentLive_pct|Live Oyster Shells||Natural|42|17|64|36|37.0714285714286|11.896695292602|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2022|1|PercentLive_pct|Live Oyster Shells||Natural|48|1|55|26.5|26.7083333333333|12.6641701533799|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2022|2|PercentLive_pct|Live Oyster Shells||Natural|120|2|53|23|23.3333333333333|11.2551264385816|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2022|3|PercentLive_pct|Live Oyster Shells||Natural|126|1|58|23|23.4920634920635|10.7210044542448|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2024|12|PercentLive_pct|Live Oyster Shells||Natural|6|17|39|30|29.3333333333333|7.31209044437134|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2025|1|PercentLive_pct|Live Oyster Shells||Natural|24|8|43|24.5|25.25|9.33087441729361|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2025|2|PercentLive_pct|Live Oyster Shells||Natural|18|8|48|23|24.5555555555556|11.1841390960709|Guana Tolomato Matanzas NERR Oyster monitoring|4000
19|Guana River Marsh Aquatic Preserve|2025|3|PercentLive_pct|Live Oyster Shells||Natural|18|0|49|12|15.8333333333333|13.9589735000992|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2014|5|PercentLive_pct|Live Oyster Shells||Natural|44|7|32.5|14.75|16.3636363636364|6.70418442429249|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2014|6|PercentLive_pct|Live Oyster Shells||Natural|41|0|35|9|10.7560975609756|7.00992327991141|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2014|7|PercentLive_pct|Live Oyster Shells||Natural|47|8|37|19|18.2021276595745|5.91392936988974|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2014|10|PercentLive_pct|Live Oyster Shells||Natural|20|1|25|14.5|14|5.43865308402927|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|1|PercentLive_pct|Live Oyster Shells||Natural|119|5|68|25|26.1344537815126|12.6255890077389|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|2|PercentLive_pct|Live Oyster Shells||Natural|29|5|29|19|19.2758620689655|6.36338045675712|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|6|PercentLive_pct|Live Oyster Shells||Natural|116|4|64|25|25.5862068965517|11.2497876041919|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|7|PercentLive_pct|Live Oyster Shells||Natural|102|7|44|20|21.7941176470588|9.16011396368005|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|8|PercentLive_pct|Live Oyster Shells||Natural|36|0|49|7|13.2222222222222|15.7554727201351|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|9|PercentLive_pct|Live Oyster Shells||Natural|12|14|22|17|17.1666666666667|2.65718009562883|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2015|12|PercentLive_pct|Live Oyster Shells||Natural|58|7|55|34|34.7413793103448|11.4945606431875|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|1|PercentLive_pct|Live Oyster Shells||Natural|33|11|64|35|34.5151515151515|13.0506733833|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|2|PercentLive_pct|Live Oyster Shells||Natural|54|13|56|37|36.5555555555556|10.5466916330438|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|3|PercentLive_pct|Live Oyster Shells||Natural|43|9|47|27|26.7906976744186|9.03052532231095|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|6|PercentLive_pct|Live Oyster Shells||Natural|35|0|76|29|31.2|19.3083340738108|Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|5017
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|7|PercentLive_pct|Live Oyster Shells||Natural|198|0|57|21|21.510101010101|12.1181744193909|Guana Tolomato Matanzas NERR Oyster monitoring, Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|4000, 5017
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|8|PercentLive_pct|Live Oyster Shells||Natural|189|6|62|26|25.7407407407407|10.3209908749051|Guana Tolomato Matanzas NERR Oyster monitoring, Northern Coastal Basins and Mosquito Lagoon Oyster Condition Assessment|4000, 5017
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|9|PercentLive_pct|Live Oyster Shells||Natural|48|11|56|31|32.2083333333333|9.40339081742582|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2016|12|PercentLive_pct|Live Oyster Shells||Natural|18|16|58|33.5|34|12.579161105481|Guana Tolomato Matanzas NERR Oyster monitoring|4000
20|Guana Tolomato Matanzas National Estuarine Research Reserve|2018|8|PercentLive_pct|Live Oyster Shells||Natural|18|1|57|30|28.6111111111111|18.4650349671987|Guana Tolomato Matanzas NERR Oyster monitoring|4000
