AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|SufficientData|Season|Median|Independent|tau|z|p_z|chi_sq|p_chi_sq|SennSlope|SennIntercept|Trend
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|Dissolved Oxygen Saturation|bottom|5933|18|2002|2022|TRUE|10|61.69375|TRUE|-0.1508|-5.1406|0|||-0.38530701754386|66.7027412280702|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|Dissolved Oxygen Saturation|bottom|5933|18|2002|2022|TRUE|11|74.109375|TRUE|-0.1327|-4.4534|0|||-0.319445398351648|78.2621651785714|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbfuwq|Dissolved Oxygen Saturation|bottom|5933|18|2002|2022|TRUE|12|81.4239583333333|TRUE|-0.2487|-8.4122|0|||-0.470549242424242|87.5410984848485|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|All|67.1270833333333|TRUE|-0.0768|-9.2209|0|124.0218|0|-0.183723958333333|74.5535569411058|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|1|80.2651041666667|TRUE|-0.195|-6.8728|0|||-0.451996527777778|86.3670572916667|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|2|77.6083333333333|TRUE|-0.0412|-1.3692|0.1709|||-0.0919645288671024|78.8038722086057|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|3|77.5536458333333|TRUE|-0.0152|-0.5417|0.588|||-0.0295030381944442|77.9076822916667|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|4|74.3557291666667|TRUE|-0.0882|-2.9929|0.0028|||-0.160496794871794|76.2816907051282|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|5|70.346875|TRUE|-0.0923|-3.1102|0.0019|||-0.190657552083334|72.8254231770833|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|6|56.275|TRUE|-0.1011|-3.5155|0.0004|||-0.30600818452381|59.9470982142857|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|7|49.5479166666667|TRUE|0.0093|0.3293|0.7419|||0.0260416666666669|49.2354166666667|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|8|42.8911458333333|TRUE|0.0869|3.041|0.0024|||0.232552083333333|40.1005208333333|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|9|41.1244791666667|TRUE|0.0237|0.826|0.4088|||0.0653273809523804|40.3405505952381|1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|10|54.5515625|TRUE|-0.0893|-3.1656|0.0015|||-0.253015350877193|57.5877467105263|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|11|70.8302083333333|TRUE|-0.1946|-6.6634|0|||-0.481681547619047|76.6103869047619|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbmbwq|Dissolved Oxygen Saturation|bottom|6472|20|2000|2022|TRUE|12|75.9967708333333|TRUE|-0.2275|-8.0632|0|||-0.515104166666667|82.1780208333333|-1
10|Cape Romano-Ten Thousand Islands Aquatic Preserve|354|Rookery Bay National Estuarine Research Reserve System-Wide Monitoring Program|rkbpbwq|Dissolved Oxygen Saturation|bottom|2099|7|2016|2022|FALSE|||||||||||
11|Cockroach Bay Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
13|Coupon Bight Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|All|89.1291666666667|TRUE|0.2828|27.2941|0|130.186|0|0.968210259221773|74.9317615327381|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|1|94.7447916666667|TRUE|0.2255|6.4359|0|||0.544010416666666|88.7606770833334|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|2|95.2385416666667|TRUE|0.2049|5.8431|0|||0.50149608365633|89.722084746447|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|3|93.8270833333333|TRUE|0.2158|6.139|0|||0.580113636363637|89.1861742424243|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|4|90.8536458333333|TRUE|0.3919|11.3792|0|||1.23763020833333|77.2397135416667|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|5|88.6234375|TRUE|0.4618|13.8661|0|||1.60925115740741|70.9216747685185|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|6|86.5061659946237|TRUE|0.371|10.0569|0|||1.78035714285714|65.141880280338|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|7|82.4991950757576|TRUE|0.463|12.3305|0|||2.28050595238095|57.4136295995671|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|8|80.7333333333333|TRUE|0.2849|7.3697|0|||1.27395833333333|64.171875|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|9|78.9322916666667|TRUE|0.1327|3.8316|0.0001|||0.651949404761906|72.4127976190476|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|10|83.7666666666667|TRUE|0.3278|8.8236|0|||1.11428571428571|72.6238095238095|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|11|88.9822916666667|TRUE|0.2139|5.7727|0|||0.79777199074074|83.3978877314815|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB02|Dissolved Oxygen Saturation|bottom|4169|17|2004|2021|TRUE|12|92.6328125|TRUE|0.0993|2.7501|0.006|||0.237523985745614|90.9701445997807|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|All|85.1567708333333|TRUE|0.1786|18.0147|0|66.3264|0|0.595533295929422|78.0096141177663|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|1|93.8363372093023|TRUE|0.1056|2.9255|0.0034|||0.275201023391814|90.8091259519924|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|2|92.053125|TRUE|0.0398|1.1789|0.2385|||0.103993055555556|91.0131944444444|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|3|91.7665662650603|TRUE|0.1183|3.579|0.0003|||0.319877717391304|88.5677890911472|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|4|89.7765625|TRUE|0.2195|5.9671|0|||0.561904761904763|84.1575148809524|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|5|85.73125|TRUE|0.3037|9.5703|0|||0.949198717948717|76.2392628205128|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|6|78.3776041666667|TRUE|0.1807|5.1332|0|||0.720489804964544|70.4522163120567|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|7|72.3052083333333|TRUE|0.1293|3.7381|0.0002|||0.707682291666666|64.520703125|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|8|68.8427083333333|TRUE|0.2247|5.8189|0|||1.18809523809524|55.7736607142857|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|9|63.6015625|TRUE|0.2435|7.2563|0|||1.1985663377193|51.615899122807|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|10|74.1911458333333|TRUE|0.2873|8.5153|0|||1.1126691017316|64.1771239177489|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|11|86.2058650362319|TRUE|0.1914|5.7009|0|||0.642589962121213|79.7799654150198|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB03|Dissolved Oxygen Saturation|bottom|4558|18|2004|2021|TRUE|12|91.6885416666667|TRUE|0.0981|3.0382|0.0024|||0.240803447784295|89.521310636608|1
14|Estero Bay Aquatic Preserve|474|Estero Bay Aquatic Preserve Continuous Water Quality Monitoring|EB04|Dissolved Oxygen Saturation|bottom|116|1|2021|2021|FALSE|||||||||||
15|Florida Keys National Marine Sanctuary||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
16|Fort Clinch State Park Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
17|Fort Pickens State Park Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
18|Gasparilla Sound-Charlotte Harbor Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
19|Guana River Marsh Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
20|Guana Tolomato Matanzas National Estuarine Research Reserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
21|Indian River-Malabar to Vero Beach Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
22|Indian River-Vero Beach to Ft. Pierce Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
23|Jensen Beach to Jupiter Inlet Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
24|Lake Jackson Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
25|Lemon Bay Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
26|Lignumvitae Key Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
27|Loxahatchee River-Lake Worth Creek Aquatic Preserve||||Dissolved Oxygen Saturation||0|0|||FALSE|||||||||||
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|All|88.2197916666667|TRUE|-0.0661|-6.7418|0|42.2731|0|-0.2640625|92.1473214285714|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|1|95.3760416666667|TRUE|-0.0632|-1.8896|0.0588|||-0.190625|96.9010416666667|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|2|91.9885416666667|TRUE|-0.0796|-2.22|0.0264|||-0.274218749999999|94.1822916666667|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|3|92.4572916666667|TRUE|-0.0413|-1.1817|0.2373|||-0.125347222222222|93.3973958333333|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|4|91.3635416666667|TRUE|-0.1649|-4.8819|0|||-0.613787615740742|96.2738425925926|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|5|94.3953125|TRUE|-0.1731|-5.1472|0|||-0.86933697089947|100.480671296296|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|6|89.121875|TRUE|-0.0569|-1.6665|0.0956|||-0.340997023809522|91.8498511904762|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|7|81.2125|TRUE|0.0451|1.3089|0.1906|||0.265625|79.353125|1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|8|76.8645833333333|TRUE|-0.0895|-2.5206|0.0117|||-0.420225694444445|79.8061631944445|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|9|72.659375|TRUE|-0.0574|-1.6925|0.0906|||-0.293844696969697|74.7162878787879|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|10|81.14375|TRUE|-0.0891|-2.838|0.0045|||-0.42935606060606|84.1492424242424|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|11|89.2041666666667|TRUE|0.0433|1.343|0.1793|||0.146465773809525|88.17890625|1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP1A|Dissolved Oxygen Saturation|bottom|4706|15|2005|2019|TRUE|12|90.9427083333333|TRUE|-0.0706|-2.1852|0.0289|||-0.214583333333332|92.4447916666667|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP2B|Dissolved Oxygen Saturation|bottom|4915|15|2005|2019|TRUE|All|91.3885416666667|TRUE|-0.0351|-3.509|0.0004|29.0675|0.0022|-0.125|93.1883533546147|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP2B|Dissolved Oxygen Saturation|bottom|4915|15|2005|2019|TRUE|1|98.9333333333333|TRUE|-0.0515|-1.6057|0.1083|||-0.149956597222221|100.132986111111|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP2B|Dissolved Oxygen Saturation|bottom|4915|15|2005|2019|TRUE|2|96.3557291666667|TRUE|-0.0901|-2.5736|0.0101|||-0.349986979166667|98.8056380208333|-1
28|Matlacha Pass Aquatic Preserve|512|Matlacha Pass Aquatic Preserve Continuous Water Quality Monitoring Program|MP2B|Dissolved Oxygen Saturation|bottom|4915|15|2005|2019|TRUE|3|95.3337280701754|TRUE|-0.0298|-0.8919|0.3724|||-0.105208333333337|96.0701864035088|-1
